,,,EV_01,AEL_01,PEMEL_01
period1,sc01,t4869, 10 ,,
period1,sc01,t4870, 10 ,,
period1,sc01,t4871, 10 ,,
period1,sc01,t4872, 10 ,,
period1,sc01,t4873, 10 ,,
period1,sc01,t4874, 10 ,,
period1,sc01,t4875, 10 ,,
period1,sc01,t4876, 10 ,,
period1,sc01,t4877, 10 ,,
period1,sc01,t4878, 10 ,,
period1,sc01,t4879, 10 ,,
period1,sc01,t4880, 10 ,,
period1,sc01,t4881, 10 ,,
period1,sc01,t4882, 30 ,,
period1,sc01,t4883, 10 ,,
period1,sc01,t4884, 10 ,,
period1,sc01,t4885, 10 ,,
period1,sc01,t4886, 10 ,,
period1,sc01,t4887, 10 ,,
period1,sc01,t4888, 10 ,,
period1,sc01,t4889, 10 ,,
period1,sc01,t4890, 10 ,,
period1,sc01,t4891, 25 ,,
period1,sc01,t4892, 10 ,,
period1,sc01,t4893, 10 ,,
period1,sc01,t4894, 10 ,,
period1,sc01,t4895, 10 ,,
period1,sc01,t4896, 10 ,,
period1,sc01,t4897, 10 ,,
period1,sc01,t4898, 10 ,,
period1,sc01,t4899, 10 ,,
period1,sc01,t4900, 10 ,,
period1,sc01,t4901, 10 ,,
period1,sc01,t4902, 10 ,,
period1,sc01,t4903, 35 ,,
period1,sc01,t4904, 10 ,,
period1,sc01,t4905, 10 ,,
period1,sc01,t4906, 10 ,,
period1,sc01,t4907, 10 ,,
period1,sc01,t4908, 10 ,,
period1,sc01,t4909, 10 ,,
period1,sc01,t4910, 10 ,,
period1,sc01,t4911, 10 ,,
period1,sc01,t4912, 10 ,,
period1,sc01,t4913, 25 ,,
period1,sc01,t4914, 10 ,,
period1,sc01,t4915, 10 ,,
period1,sc01,t4916, 10 ,,
period1,sc01,t4917, 10 ,,
period1,sc01,t4918, 10 ,,
period1,sc01,t4919, 10 ,,
period1,sc01,t4920, 10 ,,
period1,sc01,t4921, 10 ,,
period1,sc01,t4922, 10 ,,
period1,sc01,t4923, 10 ,,
period1,sc01,t4924, 10 ,,
period1,sc01,t4925, 10 ,,
period1,sc01,t4926, 10 ,,
period1,sc01,t4927, 10 ,,
period1,sc01,t4928, 35 ,,
period1,sc01,t4929, 10 ,,
period1,sc01,t4930, 10 ,,
period1,sc01,t4931, 10 ,,
period1,sc01,t4932, 10 ,,
period1,sc01,t4933, 10 ,,
period1,sc01,t4934, 10 ,,
period1,sc01,t4935, 10 ,,
period1,sc01,t4936, 10 ,,
period1,sc01,t4937, 10 ,,
period1,sc01,t4938, 10 ,,
period1,sc01,t4939, 25 ,,
period1,sc01,t4940, 10 ,,
period1,sc01,t4941, 10 ,,
period1,sc01,t4942, 10 ,,
period1,sc01,t4943, 10 ,,
period1,sc01,t4944, 10 ,,
period1,sc01,t4945, 10 ,,
period1,sc01,t4946, 10 ,,
period1,sc01,t4947, 10 ,,
period1,sc01,t4948, 10 ,,
period1,sc01,t4949, 10 ,,
period1,sc01,t4950, 10 ,,
period1,sc01,t4951, 10 ,,
period1,sc01,t4952, 10 ,,
period1,sc01,t4953, 10 ,,
period1,sc01,t4954, 10 ,,
period1,sc01,t4955, 10 ,,
period1,sc01,t4956, 10 ,,
period1,sc01,t4957, 10 ,,
period1,sc01,t4958, 10 ,,
period1,sc01,t4959, 10 ,,
period1,sc01,t4960, 10 ,,
period1,sc01,t4961, 10 ,,
period1,sc01,t4962, 10 ,,
period1,sc01,t4963, 10 ,,
period1,sc01,t4964, 10 ,,
period1,sc01,t4965, 10 ,,
period1,sc01,t4966, 10 ,,
period1,sc01,t4967, 10 ,,
period1,sc01,t4968, 10 ,,
period1,sc01,t4969, 10 ,,
period1,sc01,t4970, 10 ,,
period1,sc01,t4971, 10 ,,
period1,sc01,t4972, 10 ,,
period1,sc01,t4973, 10 ,,
period1,sc01,t4974, 10 ,,
period1,sc01,t4975, 10 ,,
period1,sc01,t4976, 10 ,,
period1,sc01,t4977, 10 ,,
period1,sc01,t4978, 10 ,,
period1,sc01,t4979, 10 ,,
period1,sc01,t4980, 10 ,,
period1,sc01,t4981, 10 ,,
period1,sc01,t4982, 10 ,,
period1,sc01,t4983, 10 ,,
period1,sc01,t4984, 10 ,,
period1,sc01,t4985, 10 ,,
period1,sc01,t4986, 10 ,,
period1,sc01,t4987, 10 ,,
period1,sc01,t4988, 10 ,,
period1,sc01,t4989, 10 ,,
period1,sc01,t4990, 10 ,,
period1,sc01,t4991, 10 ,,
period1,sc01,t4992, 10 ,,
period1,sc01,t4993, 10 ,,
period1,sc01,t4994, 10 ,,
period1,sc01,t4995, 10 ,,
period1,sc01,t4996, 10 ,,
period1,sc01,t4997, 10 ,,
period1,sc01,t4998, 10 ,,
period1,sc01,t4999, 10 ,,
period1,sc01,t5000, 40 ,,
period1,sc01,t5001, 10 ,,
period1,sc01,t5002, 10 ,,
period1,sc01,t5003, 10 ,,
period1,sc01,t5004, 10 ,,
period1,sc01,t5005, 10 ,,
period1,sc01,t5006, 10 ,,
period1,sc01,t5007, 10 ,,
period1,sc01,t5008, 10 ,,
period1,sc01,t5009, 10 ,,
period1,sc01,t5010, 25 ,,
period1,sc01,t5011, 10 ,,
period1,sc01,t5012, 10 ,,
period1,sc01,t5013, 10 ,,
period1,sc01,t5014, 10 ,,
period1,sc01,t5015, 10 ,,
period1,sc01,t5016, 10 ,,
period1,sc01,t5017, 10 ,,
period1,sc01,t5018, 10 ,,
period1,sc01,t5019, 10 ,,
period1,sc01,t5020, 10 ,,
period1,sc01,t5021, 10 ,,
period1,sc01,t5022, 10 ,,
period1,sc01,t5023, 10 ,,
period1,sc01,t5024, 30 ,,
period1,sc01,t5025, 10 ,,
period1,sc01,t5026, 10 ,,
period1,sc01,t5027, 10 ,,
period1,sc01,t5028, 10 ,,
period1,sc01,t5029, 10 ,,
period1,sc01,t5030, 10 ,,
period1,sc01,t5031, 10 ,,
period1,sc01,t5032, 10 ,,
period1,sc01,t5033, 10 ,,
period1,sc01,t5034, 25 ,,
period1,sc01,t5035, 10 ,,
period1,sc01,t5036, 10 ,,
period1,sc01,t5037, 10 ,,
period1,sc01,t5038, 10 ,,
period1,sc01,t5039, 10 ,,
period1,sc01,t5040, 10 ,,
period1,sc01,t5041, 10 ,,
period1,sc01,t5042, 10 ,,
period1,sc01,t5043, 10 ,,
period1,sc01,t5044, 10 ,,
period1,sc01,t5045, 10 ,,
period1,sc01,t5046, 10 ,,
period1,sc01,t5047, 10 ,,
period1,sc01,t5048, 30 ,,
period1,sc01,t5049, 10 ,,
period1,sc01,t5050, 10 ,,
period1,sc01,t5051, 10 ,,
period1,sc01,t5052, 10 ,,
period1,sc01,t5053, 10 ,,
period1,sc01,t5054, 10 ,,
period1,sc01,t5055, 10 ,,
period1,sc01,t5056, 10 ,,
period1,sc01,t5057, 10 ,,
period1,sc01,t5058, 25 ,,
period1,sc01,t5059, 10 ,,
period1,sc01,t5060, 10 ,,
period1,sc01,t5061, 10 ,,
period1,sc01,t5062, 10 ,,
period1,sc01,t5063, 10 ,,
period1,sc01,t5064, 10 ,,
period1,sc01,t5065, 10 ,,
period1,sc01,t5066, 10 ,,
period1,sc01,t5067, 10 ,,
period1,sc01,t5068, 10 ,,
period1,sc01,t5069, 10 ,,
period1,sc01,t5070, 10 ,,
period1,sc01,t5071, 10 ,,
period1,sc01,t5072, 30 ,,
period1,sc01,t5073, 10 ,,
period1,sc01,t5074, 10 ,,
period1,sc01,t5075, 10 ,,
period1,sc01,t5076, 10 ,,
period1,sc01,t5077, 10 ,,
period1,sc01,t5078, 10 ,,
period1,sc01,t5079, 10 ,,
period1,sc01,t5080, 10 ,,
period1,sc01,t5081, 25 ,,
period1,sc01,t5082, 10 ,,
period1,sc01,t5083, 10 ,,
period1,sc01,t5084, 10 ,,
period1,sc01,t5085, 10 ,,
period1,sc01,t5086, 10 ,,
period1,sc01,t5087, 10 ,,
period1,sc01,t5088, 10 ,,
period1,sc01,t5089, 10 ,,
period1,sc01,t5090, 10 ,,
period1,sc01,t5091, 10 ,,
period1,sc01,t5092, 10 ,,
period1,sc01,t5093, 10 ,,
period1,sc01,t5094, 10 ,,
period1,sc01,t5095, 10 ,,
period1,sc01,t5096, 40 ,,
period1,sc01,t5097, 10 ,,
period1,sc01,t5098, 10 ,,
period1,sc01,t5099, 10 ,,
period1,sc01,t5100, 10 ,,
period1,sc01,t5101, 10 ,,
period1,sc01,t5102, 10 ,,
period1,sc01,t5103, 10 ,,
period1,sc01,t5104, 10 ,,
period1,sc01,t5105, 10 ,,
period1,sc01,t5106, 10 ,,
period1,sc01,t5107, 10 ,,
period1,sc01,t5108, 25 ,,
period1,sc01,t5109, 10 ,,
period1,sc01,t5110, 10 ,,
period1,sc01,t5111, 10 ,,
period1,sc01,t5112, 10 ,,
period1,sc01,t5113, 10 ,,
period1,sc01,t5114, 10 ,,
period1,sc01,t5115, 10 ,,
period1,sc01,t5116, 10 ,,
period1,sc01,t5117, 10 ,,
period1,sc01,t5118, 10 ,,
period1,sc01,t5119, 10 ,,
period1,sc01,t5120, 10 ,,
period1,sc01,t5121, 10 ,,
period1,sc01,t5122, 10 ,,
period1,sc01,t5123, 10 ,,
period1,sc01,t5124, 10 ,,
period1,sc01,t5125, 10 ,,
period1,sc01,t5126, 10 ,,
period1,sc01,t5127, 10 ,,
period1,sc01,t5128, 10 ,,
period1,sc01,t5129, 10 ,,
period1,sc01,t5130, 10 ,,
period1,sc01,t5131, 10 ,,
period1,sc01,t5132, 10 ,,
period1,sc01,t5133, 10 ,,
period1,sc01,t5134, 10 ,,
period1,sc01,t5135, 10 ,,
period1,sc01,t5136, 10 ,,
period1,sc01,t5137, 10 ,,
period1,sc01,t5138, 10 ,,
period1,sc01,t5139, 10 ,,
period1,sc01,t5140, 10 ,,
period1,sc01,t5141, 10 ,,
period1,sc01,t5142, 10 ,,
period1,sc01,t5143, 10 ,,
period1,sc01,t5144, 10 ,,
period1,sc01,t5145, 10 ,,
period1,sc01,t5146, 10 ,,
period1,sc01,t5147, 10 ,,
period1,sc01,t5148, 10 ,,
period1,sc01,t5149, 10 ,,
period1,sc01,t5150, 10 ,,
period1,sc01,t5151, 10 ,,
period1,sc01,t5152, 10 ,,
period1,sc01,t5153, 10 ,,
period1,sc01,t5154, 10 ,,
period1,sc01,t5155, 10 ,,
period1,sc01,t5156, 10 ,,
period1,sc01,t5157, 10 ,,
period1,sc01,t5158, 10 ,,
period1,sc01,t5159, 10 ,,
period1,sc01,t5160, 10 ,,
period1,sc01,t5161, 10 ,,
period1,sc01,t5162, 10 ,,
period1,sc01,t5163, 10 ,,
period1,sc01,t5164, 10 ,,
period1,sc01,t5165, 10 ,,
period1,sc01,t5166, 35 ,,
period1,sc01,t5167, 10 ,,
period1,sc01,t5168, 10 ,,
period1,sc01,t5169, 10 ,,
period1,sc01,t5170, 10 ,,
period1,sc01,t5171, 10 ,,
period1,sc01,t5172, 10 ,,
period1,sc01,t5173, 10 ,,
period1,sc01,t5174, 10 ,,
period1,sc01,t5175, 10 ,,
period1,sc01,t5176, 10 ,,
period1,sc01,t5177, 10 ,,
period1,sc01,t5178, 25 ,,
period1,sc01,t5179, 10 ,,
period1,sc01,t5180, 10 ,,
period1,sc01,t5181, 10 ,,
period1,sc01,t5182, 10 ,,
period1,sc01,t5183, 10 ,,
period1,sc01,t5184, 10 ,,
period1,sc01,t5185, 10 ,,
period1,sc01,t5186, 10 ,,
period1,sc01,t5187, 10 ,,
period1,sc01,t5188, 10 ,,
period1,sc01,t5189, 10 ,,
period1,sc01,t5190, 10 ,,
period1,sc01,t5191, 10 ,,
period1,sc01,t5192, 30 ,,
period1,sc01,t5193, 10 ,,
period1,sc01,t5194, 10 ,,
period1,sc01,t5195, 10 ,,
period1,sc01,t5196, 10 ,,
period1,sc01,t5197, 10 ,,
period1,sc01,t5198, 10 ,,
period1,sc01,t5199, 10 ,,
period1,sc01,t5200, 10 ,,
period1,sc01,t5201, 25 ,,
period1,sc01,t5202, 10 ,,
period1,sc01,t5203, 10 ,,
period1,sc01,t5204, 10 ,,
period1,sc01,t5205, 10 ,,
period1,sc01,t5206, 10 ,,
period1,sc01,t5207, 10 ,,
period1,sc01,t5208, 10 ,,
period1,sc01,t5209, 10 ,,
period1,sc01,t5210, 10 ,,
period1,sc01,t5211, 10 ,,
period1,sc01,t5212, 10 ,,
period1,sc01,t5213, 10 ,,
period1,sc01,t5214, 10 ,,
period1,sc01,t5215, 10 ,,
period1,sc01,t5216, 10 ,,
period1,sc01,t5217, 30 ,,
period1,sc01,t5218, 10 ,,
period1,sc01,t5219, 10 ,,
period1,sc01,t5220, 10 ,,
period1,sc01,t5221, 10 ,,
period1,sc01,t5222, 10 ,,
period1,sc01,t5223, 10 ,,
period1,sc01,t5224, 10 ,,
period1,sc01,t5225, 10 ,,
period1,sc01,t5226, 10 ,,
period1,sc01,t5227, 25 ,,
period1,sc01,t5228, 10 ,,
period1,sc01,t5229, 10 ,,
period1,sc01,t5230, 10 ,,
period1,sc01,t5231, 10 ,,
period1,sc01,t5232, 10 ,,
period1,sc01,t5233, 10 ,,
period1,sc01,t5234, 10 ,,
period1,sc01,t5235, 10 ,,
period1,sc01,t5236, 10 ,,
period1,sc01,t5237, 10 ,,
period1,sc01,t5238, 10 ,,
period1,sc01,t5239, 10 ,,
period1,sc01,t5240, 35 ,,
period1,sc01,t5241, 10 ,,
period1,sc01,t5242, 10 ,,
period1,sc01,t5243, 10 ,,
period1,sc01,t5244, 10 ,,
period1,sc01,t5245, 10 ,,
period1,sc01,t5246, 10 ,,
period1,sc01,t5247, 10 ,,
period1,sc01,t5248, 10 ,,
period1,sc01,t5249, 10 ,,
period1,sc01,t5250, 25 ,,
period1,sc01,t5251, 10 ,,
period1,sc01,t5252, 10 ,,
period1,sc01,t5253, 10 ,,
period1,sc01,t5254, 10 ,,
period1,sc01,t5255, 10 ,,
period1,sc01,t5256, 10 ,,
period1,sc01,t5257, 10 ,,
period1,sc01,t5258, 10 ,,
period1,sc01,t5259, 10 ,,
period1,sc01,t5260, 10 ,,
period1,sc01,t5261, 10 ,,
period1,sc01,t5262, 10 ,,
period1,sc01,t5263, 10 ,,
period1,sc01,t5264, 30 ,,
period1,sc01,t5265, 10 ,,
period1,sc01,t5266, 10 ,,
period1,sc01,t5267, 10 ,,
period1,sc01,t5268, 10 ,,
period1,sc01,t5269, 10 ,,
period1,sc01,t5270, 10 ,,
period1,sc01,t5271, 10 ,,
period1,sc01,t5272, 25 ,,
period1,sc01,t5273, 10 ,,
period1,sc01,t5274, 10 ,,
period1,sc01,t5275, 10 ,,
period1,sc01,t5276, 10 ,,
period1,sc01,t5277, 10 ,,
period1,sc01,t5278, 10 ,,
period1,sc01,t5279, 10 ,,
period1,sc01,t5280, 10 ,,
period1,sc01,t5281, 10 ,,
period1,sc01,t5282, 10 ,,
period1,sc01,t5283, 10 ,,
period1,sc01,t5284, 10 ,,
period1,sc01,t5285, 10 ,,
period1,sc01,t5286, 10 ,,
period1,sc01,t5287, 10 ,,
period1,sc01,t5288, 10 ,,
period1,sc01,t5289, 10 ,,
period1,sc01,t5290, 10 ,,
period1,sc01,t5291, 10 ,,
period1,sc01,t5292, 10 ,,
period1,sc01,t5293, 10 ,,
period1,sc01,t5294, 10 ,,
period1,sc01,t5295, 10 ,,
period1,sc01,t5296, 10 ,,
period1,sc01,t5297, 10 ,,
period1,sc01,t5298, 10 ,,
period1,sc01,t5299, 10 ,,
period1,sc01,t5300, 10 ,,
period1,sc01,t5301, 10 ,,
period1,sc01,t5302, 10 ,,
period1,sc01,t5303, 10 ,,
period1,sc01,t5304, 10 ,,
period1,sc01,t5305, 10 ,,
period1,sc01,t5306, 10 ,,
period1,sc01,t5307, 10 ,,
period1,sc01,t5308, 10 ,,
period1,sc01,t5309, 10 ,,
period1,sc01,t5310, 10 ,,
period1,sc01,t5311, 10 ,,
period1,sc01,t5312, 35 ,,
period1,sc01,t5313, 10 ,,
period1,sc01,t5314, 10 ,,
period1,sc01,t5315, 10 ,,
period1,sc01,t5316, 10 ,,
period1,sc01,t5317, 10 ,,
period1,sc01,t5318, 10 ,,
period1,sc01,t5319, 10 ,,
period1,sc01,t5320, 10 ,,
period1,sc01,t5321, 10 ,,
period1,sc01,t5322, 10 ,,
period1,sc01,t5323, 10 ,,
period1,sc01,t5324, 10 ,,
period1,sc01,t5325, 10 ,,
period1,sc01,t5326, 10 ,,
period1,sc01,t5327, 10 ,,
period1,sc01,t5328, 10 ,,
period1,sc01,t5329, 10 ,,
period1,sc01,t5330, 10 ,,
period1,sc01,t5331, 10 ,,
period1,sc01,t5332, 10 ,,
period1,sc01,t5333, 10 ,,
period1,sc01,t5334, 10 ,,
period1,sc01,t5335, 10 ,,
period1,sc01,t5336, 10 ,,
period1,sc01,t5337, 10 ,,
period1,sc01,t5338, 10 ,,
period1,sc01,t5339, 10 ,,
period1,sc01,t5340, 10 ,,
period1,sc01,t5341, 10 ,,
period1,sc01,t5342, 10 ,,
period1,sc01,t5343, 10 ,,
period1,sc01,t5344, 10 ,,
period1,sc01,t5345, 10 ,,
period1,sc01,t5346, 25 ,,
period1,sc01,t5347, 10 ,,
period1,sc01,t5348, 10 ,,
period1,sc01,t5349, 10 ,,
period1,sc01,t5350, 10 ,,
period1,sc01,t5351, 10 ,,
period1,sc01,t5352, 10 ,,
period1,sc01,t5353, 10 ,,
period1,sc01,t5354, 10 ,,
period1,sc01,t5355, 10 ,,
period1,sc01,t5356, 10 ,,
period1,sc01,t5357, 10 ,,
period1,sc01,t5358, 10 ,,
period1,sc01,t5359, 35 ,,
period1,sc01,t5360, 10 ,,
period1,sc01,t5361, 10 ,,
period1,sc01,t5362, 10 ,,
period1,sc01,t5363, 10 ,,
period1,sc01,t5364, 10 ,,
period1,sc01,t5365, 10 ,,
period1,sc01,t5366, 10 ,,
period1,sc01,t5367, 10 ,,
period1,sc01,t5368, 10 ,,
period1,sc01,t5369, 25 ,,
period1,sc01,t5370, 10 ,,
period1,sc01,t5371, 10 ,,
period1,sc01,t5372, 10 ,,
period1,sc01,t5373, 10 ,,
period1,sc01,t5374, 10 ,,
period1,sc01,t5375, 10 ,,
period1,sc01,t5376, 10 ,,
period1,sc01,t5377, 10 ,,
period1,sc01,t5378, 10 ,,
period1,sc01,t5379, 10 ,,
period1,sc01,t5380, 10 ,,
period1,sc01,t5381, 10 ,,
period1,sc01,t5382, 30 ,,
period1,sc01,t5383, 10 ,,
period1,sc01,t5384, 10 ,,
period1,sc01,t5385, 10 ,,
period1,sc01,t5386, 10 ,,
period1,sc01,t5387, 10 ,,
period1,sc01,t5388, 10 ,,
period1,sc01,t5389, 10 ,,
period1,sc01,t5390, 10 ,,
period1,sc01,t5391, 10 ,,
period1,sc01,t5392, 10 ,,
period1,sc01,t5393, 10 ,,
period1,sc01,t5394, 25 ,,
period1,sc01,t5395, 10 ,,
period1,sc01,t5396, 10 ,,
period1,sc01,t5397, 10 ,,
period1,sc01,t5398, 10 ,,
period1,sc01,t5399, 10 ,,
period1,sc01,t5400, 10 ,,
period1,sc01,t5401, 10 ,,
period1,sc01,t5402, 10 ,,
period1,sc01,t5403, 10 ,,
period1,sc01,t5404, 10 ,,
period1,sc01,t5405, 10 ,,
period1,sc01,t5406, 10 ,,
period1,sc01,t5407, 10 ,,
period1,sc01,t5408, 35 ,,
period1,sc01,t5409, 10 ,,
period1,sc01,t5410, 10 ,,
period1,sc01,t5411, 10 ,,
period1,sc01,t5412, 10 ,,
period1,sc01,t5413, 10 ,,
period1,sc01,t5414, 10 ,,
period1,sc01,t5415, 10 ,,
period1,sc01,t5416, 10 ,,
period1,sc01,t5417, 10 ,,
period1,sc01,t5418, 25 ,,
period1,sc01,t5419, 10 ,,
period1,sc01,t5420, 10 ,,
period1,sc01,t5421, 10 ,,
period1,sc01,t5422, 10 ,,
period1,sc01,t5423, 10 ,,
period1,sc01,t5424, 10 ,,
period1,sc01,t5425, 10 ,,
period1,sc01,t5426, 10 ,,
period1,sc01,t5427, 10 ,,
period1,sc01,t5428, 10 ,,
period1,sc01,t5429, 10 ,,
period1,sc01,t5430, 10 ,,
period1,sc01,t5431, 10 ,,
period1,sc01,t5432, 30 ,,
period1,sc01,t5433, 10 ,,
period1,sc01,t5434, 10 ,,
period1,sc01,t5435, 10 ,,
period1,sc01,t5436, 10 ,,
period1,sc01,t5437, 10 ,,
period1,sc01,t5438, 10 ,,
period1,sc01,t5439, 10 ,,
period1,sc01,t5440, 10 ,,
period1,sc01,t5441, 10 ,,
period1,sc01,t5442, 25 ,,
period1,sc01,t5443, 10 ,,
period1,sc01,t5444, 10 ,,
period1,sc01,t5445, 10 ,,
period1,sc01,t5446, 10 ,,
period1,sc01,t5447, 10 ,,
period1,sc01,t5448, 10 ,,
period1,sc01,t5449, 10 ,,
period1,sc01,t5450, 10 ,,
period1,sc01,t5451, 10 ,,
period1,sc01,t5452, 10 ,,
period1,sc01,t5453, 10 ,,
period1,sc01,t5454, 10 ,,
period1,sc01,t5455, 10 ,,
period1,sc01,t5456, 10 ,,
period1,sc01,t5457, 10 ,,
period1,sc01,t5458, 10 ,,
period1,sc01,t5459, 10 ,,
period1,sc01,t5460, 10 ,,
period1,sc01,t5461, 10 ,,
period1,sc01,t5462, 10 ,,
period1,sc01,t5463, 10 ,,
period1,sc01,t5464, 10 ,,
period1,sc01,t5465, 10 ,,
period1,sc01,t5466, 10 ,,
period1,sc01,t5467, 10 ,,
period1,sc01,t5468, 10 ,,
period1,sc01,t5469, 10 ,,
period1,sc01,t5470, 10 ,,
period1,sc01,t5471, 10 ,,
period1,sc01,t5472, 10 ,,
period1,sc01,t5473, 10 ,,
period1,sc01,t5474, 10 ,,
period1,sc01,t5475, 10 ,,
period1,sc01,t5476, 10 ,,
period1,sc01,t5477, 10 ,,
period1,sc01,t5478, 10 ,,
period1,sc01,t5479, 10 ,,
period1,sc01,t5480, 10 ,,
period1,sc01,t5481, 10 ,,
period1,sc01,t5482, 10 ,,
period1,sc01,t5483, 10 ,,
period1,sc01,t5484, 10 ,,
period1,sc01,t5485, 10 ,,
period1,sc01,t5486, 10 ,,
period1,sc01,t5487, 10 ,,
period1,sc01,t5488, 10 ,,
period1,sc01,t5489, 10 ,,
period1,sc01,t5490, 10 ,,
period1,sc01,t5491, 10 ,,
period1,sc01,t5492, 10 ,,
period1,sc01,t5493, 10 ,,
period1,sc01,t5494, 10 ,,
period1,sc01,t5495, 10 ,,
period1,sc01,t5496, 10 ,,
period1,sc01,t5497, 10 ,,
period1,sc01,t5498, 10 ,,
period1,sc01,t5499, 10 ,,
period1,sc01,t5500, 10 ,,
period1,sc01,t5501, 10 ,,
period1,sc01,t5502, 10 ,,
period1,sc01,t5503, 30 ,,
period1,sc01,t5504, 10 ,,
period1,sc01,t5505, 10 ,,
period1,sc01,t5506, 10 ,,
period1,sc01,t5507, 10 ,,
period1,sc01,t5508, 10 ,,
period1,sc01,t5509, 10 ,,
period1,sc01,t5510, 10 ,,
period1,sc01,t5511, 10 ,,
period1,sc01,t5512, 10 ,,
period1,sc01,t5513, 10 ,,
period1,sc01,t5514, 10 ,,
period1,sc01,t5515, 10 ,,
period1,sc01,t5516, 25 ,,
period1,sc01,t5517, 10 ,,
period1,sc01,t5518, 10 ,,
period1,sc01,t5519, 10 ,,
period1,sc01,t5520, 10 ,,
period1,sc01,t5521, 10 ,,
period1,sc01,t5522, 10 ,,
period1,sc01,t5523, 10 ,,
period1,sc01,t5524, 10 ,,
period1,sc01,t5525, 10 ,,
period1,sc01,t5526, 10 ,,
period1,sc01,t5527, 35 ,,
period1,sc01,t5528, 10 ,,
period1,sc01,t5529, 10 ,,
period1,sc01,t5530, 10 ,,
period1,sc01,t5531, 10 ,,
period1,sc01,t5532, 10 ,,
period1,sc01,t5533, 10 ,,
period1,sc01,t5534, 10 ,,
period1,sc01,t5535, 10 ,,
period1,sc01,t5536, 10 ,,
period1,sc01,t5537, 10 ,,
period1,sc01,t5538, 10 ,,
period1,sc01,t5539, 25 ,,
period1,sc01,t5540, 10 ,,
period1,sc01,t5541, 10 ,,
period1,sc01,t5542, 10 ,,
period1,sc01,t5543, 10 ,,
period1,sc01,t5544, 10 ,,
period1,sc01,t5545, 10 ,,
period1,sc01,t5546, 10 ,,
period1,sc01,t5547, 10 ,,
period1,sc01,t5548, 10 ,,
period1,sc01,t5549, 10 ,,
period1,sc01,t5550, 10 ,,
period1,sc01,t5551, 10 ,,
period1,sc01,t5552, 30 ,,
period1,sc01,t5553, 10 ,,
period1,sc01,t5554, 10 ,,
period1,sc01,t5555, 10 ,,
period1,sc01,t5556, 10 ,,
period1,sc01,t5557, 10 ,,
period1,sc01,t5558, 10 ,,
period1,sc01,t5559, 10 ,,
period1,sc01,t5560, 10 ,,
period1,sc01,t5561, 10 ,,
period1,sc01,t5562, 25 ,,
period1,sc01,t5563, 10 ,,
period1,sc01,t5564, 10 ,,
period1,sc01,t5565, 10 ,,
period1,sc01,t5566, 10 ,,
period1,sc01,t5567, 10 ,,
period1,sc01,t5568, 10 ,,
period1,sc01,t5569, 10 ,,
period1,sc01,t5570, 10 ,,
period1,sc01,t5571, 10 ,,
period1,sc01,t5572, 10 ,,
period1,sc01,t5573, 10 ,,
period1,sc01,t5574, 10 ,,
period1,sc01,t5575, 30 ,,
period1,sc01,t5576, 10 ,,
period1,sc01,t5577, 10 ,,
period1,sc01,t5578, 10 ,,
period1,sc01,t5579, 10 ,,
period1,sc01,t5580, 10 ,,
period1,sc01,t5581, 10 ,,
period1,sc01,t5582, 10 ,,
period1,sc01,t5583, 10 ,,
period1,sc01,t5584, 10 ,,
period1,sc01,t5585, 10 ,,
period1,sc01,t5586, 25 ,,
period1,sc01,t5587, 10 ,,
period1,sc01,t5588, 10 ,,
period1,sc01,t5589, 10 ,,
period1,sc01,t5590, 10 ,,
period1,sc01,t5591, 10 ,,
period1,sc01,t5592, 10 ,,
period1,sc01,t5593, 10 ,,
period1,sc01,t5594, 10 ,,
period1,sc01,t5595, 10 ,,
period1,sc01,t5596, 10 ,,
period1,sc01,t5597, 10 ,,
period1,sc01,t5598, 10 ,,
period1,sc01,t5599, 10 ,,
period1,sc01,t5600, 10 ,,
period1,sc01,t5601, 30 ,,
period1,sc01,t5602, 10 ,,
period1,sc01,t5603, 10 ,,
period1,sc01,t5604, 10 ,,
period1,sc01,t5605, 10 ,,
period1,sc01,t5606, 10 ,,
period1,sc01,t5607, 10 ,,
period1,sc01,t5608, 10 ,,
period1,sc01,t5609, 10 ,,
period1,sc01,t5610, 25 ,,
period1,sc01,t5611, 10 ,,
period1,sc01,t5612, 10 ,,
period1,sc01,t5613, 10 ,,
period1,sc01,t5614, 10 ,,
period1,sc01,t5615, 10 ,,
period1,sc01,t5616, 10 ,,
period1,sc01,t5617, 10 ,,
period1,sc01,t5618, 10 ,,
period1,sc01,t5619, 10 ,,
period1,sc01,t5620, 10 ,,
period1,sc01,t5621, 10 ,,
period1,sc01,t5622, 10 ,,
period1,sc01,t5623, 10 ,,
period1,sc01,t5624, 10 ,,
period1,sc01,t5625, 10 ,,
period1,sc01,t5626, 10 ,,
period1,sc01,t5627, 10 ,,
period1,sc01,t5628, 10 ,,
period1,sc01,t5629, 10 ,,
period1,sc01,t5630, 10 ,,
period1,sc01,t5631, 10 ,,
period1,sc01,t5632, 10 ,,
period1,sc01,t5633, 10 ,,
period1,sc01,t5634, 10 ,,
period1,sc01,t5635, 10 ,,
period1,sc01,t5636, 10 ,,
period1,sc01,t5637, 10 ,,
period1,sc01,t5638, 10 ,,
period1,sc01,t5639, 10 ,,
period1,sc01,t5640, 10 ,,
period1,sc01,t5641, 10 ,,
period1,sc01,t5642, 10 ,,
period1,sc01,t5643, 10 ,,
period1,sc01,t5644, 10 ,,
