,,,EV_01,AEL_01,PEMEL_01
period1,sc01,t4992, 0 ,,
period1,sc01,t4993, 0 ,,
period1,sc01,t4994, 0 ,,
period1,sc01,t4995, 0 ,,
period1,sc01,t4996, 0 ,,
period1,sc01,t4997, 0 ,,
period1,sc01,t4998, 0 ,,
period1,sc01,t4999, 0 ,,
period1,sc01,t5000, 0 ,,
period1,sc01,t5001, 0 ,,
period1,sc01,t5002, 2.779162218 ,,
period1,sc01,t5003, 2.779162218 ,,
period1,sc01,t5004, 2.779162218 ,,
period1,sc01,t5005, 2.779162218 ,,
period1,sc01,t5006, 2.779162218 ,,
period1,sc01,t5007, 2.779162218 ,,
period1,sc01,t5008, 2.779162218 ,,
period1,sc01,t5009, 0 ,,
period1,sc01,t5010, 0 ,,
period1,sc01,t5011, 0 ,,
period1,sc01,t5012, 0 ,,
period1,sc01,t5013, 0 ,,
period1,sc01,t5014, 0 ,,
period1,sc01,t5015, 0 ,,
period1,sc01,t5016, 0 ,,
period1,sc01,t5017, 0 ,,
period1,sc01,t5018, 0 ,,
period1,sc01,t5019, 0 ,,
period1,sc01,t5020, 0 ,,
period1,sc01,t5021, 0 ,,
period1,sc01,t5022, 0 ,,
period1,sc01,t5023, 0 ,,
period1,sc01,t5024, 0.3906913305 ,,
period1,sc01,t5025, 0.3906913305 ,,
period1,sc01,t5026, 0.3906913305 ,,
period1,sc01,t5027, 0.3906913305 ,,
period1,sc01,t5028, 0.3906913305 ,,
period1,sc01,t5029, 0.3906913305 ,,
period1,sc01,t5030, 0.3906913305 ,,
period1,sc01,t5031, 0.3906913305 ,,
period1,sc01,t5032, 0 ,,
period1,sc01,t5033, 0 ,,
period1,sc01,t5034, 0 ,,
period1,sc01,t5035, 0 ,,
period1,sc01,t5036, 0 ,,
period1,sc01,t5037, 0 ,,
period1,sc01,t5038, 0 ,,
period1,sc01,t5039, 0 ,,
period1,sc01,t5040, 0 ,,
period1,sc01,t5041, 0 ,,
period1,sc01,t5042, 0 ,,
period1,sc01,t5043, 0 ,,
period1,sc01,t5044, 0 ,,
period1,sc01,t5045, 0 ,,
period1,sc01,t5046, 0 ,,
period1,sc01,t5047, 0 ,,
period1,sc01,t5048, 0 ,,
period1,sc01,t5049, 0 ,,
period1,sc01,t5050, 1.656585513 ,,
period1,sc01,t5051, 1.656585513 ,,
period1,sc01,t5052, 1.656585513 ,,
period1,sc01,t5053, 1.656585513 ,,
period1,sc01,t5054, 1.656585513 ,,
period1,sc01,t5055, 1.656585513 ,,
period1,sc01,t5056, 1.656585513 ,,
period1,sc01,t5057, 0 ,,
period1,sc01,t5058, 0 ,,
period1,sc01,t5059, 0 ,,
period1,sc01,t5060, 0 ,,
period1,sc01,t5061, 0 ,,
period1,sc01,t5062, 0 ,,
period1,sc01,t5063, 0 ,,
period1,sc01,t5064, 0 ,,
period1,sc01,t5065, 0 ,,
period1,sc01,t5066, 0 ,,
period1,sc01,t5067, 0 ,,
period1,sc01,t5068, 0 ,,
period1,sc01,t5069, 0 ,,
period1,sc01,t5070, 0 ,,
period1,sc01,t5071, 0 ,,
period1,sc01,t5072, 0.472937193 ,,
period1,sc01,t5073, 0.472937193 ,,
period1,sc01,t5074, 0.472937193 ,,
period1,sc01,t5075, 0.472937193 ,,
period1,sc01,t5076, 0.472937193 ,,
period1,sc01,t5077, 0.472937193 ,,
period1,sc01,t5078, 0.472937193 ,,
period1,sc01,t5079, 0.472937193 ,,
period1,sc01,t5080, 0.472937193 ,,
period1,sc01,t5081, 0 ,,
period1,sc01,t5082, 0 ,,
period1,sc01,t5083, 0 ,,
period1,sc01,t5084, 0 ,,
period1,sc01,t5085, 0 ,,
period1,sc01,t5086, 0 ,,
period1,sc01,t5087, 0 ,,
period1,sc01,t5088, 0 ,,
period1,sc01,t5089, 0 ,,
period1,sc01,t5090, 0 ,,
period1,sc01,t5091, 0 ,,
period1,sc01,t5092, 0 ,,
period1,sc01,t5093, 0 ,,
period1,sc01,t5094, 0 ,,
period1,sc01,t5095, 0 ,,
period1,sc01,t5096, 0 ,,
period1,sc01,t5097, 0 ,,
period1,sc01,t5098, 2.5704679875 ,,
period1,sc01,t5099, 2.5704679875 ,,
period1,sc01,t5100, 2.5704679875 ,,
period1,sc01,t5101, 2.5704679875 ,,
period1,sc01,t5102, 2.5704679875 ,,
period1,sc01,t5103, 2.5704679875 ,,
period1,sc01,t5104, 2.5704679875 ,,
period1,sc01,t5105, 0 ,,
period1,sc01,t5106, 0 ,,
period1,sc01,t5107, 0 ,,
period1,sc01,t5108, 0 ,,
period1,sc01,t5109, 0 ,,
period1,sc01,t5110, 0 ,,
period1,sc01,t5111, 0 ,,
period1,sc01,t5112, 0 ,,
period1,sc01,t5113, 0 ,,
period1,sc01,t5114, 0 ,,
period1,sc01,t5115, 0 ,,
period1,sc01,t5116, 0 ,,
period1,sc01,t5117, 0 ,,
period1,sc01,t5118, 0 ,,
period1,sc01,t5119, 0 ,,
period1,sc01,t5120, 0 ,,
period1,sc01,t5121, 0 ,,
period1,sc01,t5122, 2.548607544 ,,
period1,sc01,t5123, 2.548607544 ,,
period1,sc01,t5124, 2.548607544 ,,
period1,sc01,t5125, 2.548607544 ,,
period1,sc01,t5126, 2.548607544 ,,
period1,sc01,t5127, 2.548607544 ,,
period1,sc01,t5128, 2.548607544 ,,
period1,sc01,t5129, 0 ,,
period1,sc01,t5130, 0 ,,
period1,sc01,t5131, 0 ,,
period1,sc01,t5132, 0 ,,
period1,sc01,t5133, 0 ,,
period1,sc01,t5134, 0 ,,
period1,sc01,t5135, 0 ,,
period1,sc01,t5136, 0 ,,
period1,sc01,t5137, 0 ,,
period1,sc01,t5138, 0 ,,
period1,sc01,t5139, 0 ,,
period1,sc01,t5140, 0 ,,
period1,sc01,t5141, 0 ,,
period1,sc01,t5142, 0 ,,
period1,sc01,t5143, 0 ,,
period1,sc01,t5144, 0 ,,
period1,sc01,t5145, 0 ,,
period1,sc01,t5146, 1.486619226 ,,
period1,sc01,t5147, 1.486619226 ,,
period1,sc01,t5148, 1.486619226 ,,
period1,sc01,t5149, 1.486619226 ,,
period1,sc01,t5150, 1.486619226 ,,
period1,sc01,t5151, 1.486619226 ,,
period1,sc01,t5152, 1.486619226 ,,
period1,sc01,t5153, 1.486619226 ,,
period1,sc01,t5154, 1.486619226 ,,
period1,sc01,t5155, 1.486619226 ,,
period1,sc01,t5156, 0 ,,
period1,sc01,t5157, 0 ,,
period1,sc01,t5158, 0 ,,
period1,sc01,t5159, 0 ,,
period1,sc01,t5160, 0 ,,
period1,sc01,t5161, 0 ,,
period1,sc01,t5162, 0 ,,
period1,sc01,t5163, 0 ,,
period1,sc01,t5164, 0 ,,
period1,sc01,t5165, 0 ,,
period1,sc01,t5166, 0 ,,
period1,sc01,t5167, 1.031916831 ,,
period1,sc01,t5168, 1.031916831 ,,
period1,sc01,t5169, 1.031916831 ,,
period1,sc01,t5170, 1.031916831 ,,
period1,sc01,t5171, 1.031916831 ,,
period1,sc01,t5172, 1.031916831 ,,
period1,sc01,t5173, 1.031916831 ,,
period1,sc01,t5174, 1.031916831 ,,
period1,sc01,t5175, 1.031916831 ,,
period1,sc01,t5176, 1.031916831 ,,
period1,sc01,t5177, 1.031916831 ,,
period1,sc01,t5178, 0 ,,
period1,sc01,t5179, 0 ,,
period1,sc01,t5180, 0 ,,
period1,sc01,t5181, 0 ,,
period1,sc01,t5182, 0 ,,
period1,sc01,t5183, 0 ,,
period1,sc01,t5184, 0 ,,
period1,sc01,t5185, 0 ,,
period1,sc01,t5186, 0 ,,
period1,sc01,t5187, 0 ,,
period1,sc01,t5188, 0 ,,
period1,sc01,t5189, 0 ,,
period1,sc01,t5190, 0 ,,
period1,sc01,t5191, 1.3516456935 ,,
period1,sc01,t5192, 1.3516456935 ,,
period1,sc01,t5193, 1.3516456935 ,,
period1,sc01,t5194, 1.3516456935 ,,
period1,sc01,t5195, 1.3516456935 ,,
period1,sc01,t5196, 1.3516456935 ,,
period1,sc01,t5197, 1.3516456935 ,,
period1,sc01,t5198, 1.3516456935 ,,
period1,sc01,t5199, 1.3516456935 ,,
period1,sc01,t5200, 0 ,,
period1,sc01,t5201, 0 ,,
period1,sc01,t5202, 0 ,,
period1,sc01,t5203, 0 ,,
period1,sc01,t5204, 0 ,,
period1,sc01,t5205, 0 ,,
period1,sc01,t5206, 0 ,,
period1,sc01,t5207, 0 ,,
period1,sc01,t5208, 0 ,,
period1,sc01,t5209, 0 ,,
period1,sc01,t5210, 0 ,,
period1,sc01,t5211, 0 ,,
period1,sc01,t5212, 0 ,,
period1,sc01,t5213, 0 ,,
period1,sc01,t5214, 0 ,,
period1,sc01,t5215, 0 ,,
period1,sc01,t5216, 0 ,,
period1,sc01,t5217, 0.62105844 ,,
period1,sc01,t5218, 0.62105844 ,,
period1,sc01,t5219, 0.62105844 ,,
period1,sc01,t5220, 0.62105844 ,,
period1,sc01,t5221, 0.62105844 ,,
period1,sc01,t5222, 0.62105844 ,,
period1,sc01,t5223, 0.62105844 ,,
period1,sc01,t5224, 0.62105844 ,,
period1,sc01,t5225, 0.62105844 ,,
period1,sc01,t5226, 0.62105844 ,,
period1,sc01,t5227, 0 ,,
period1,sc01,t5228, 0 ,,
period1,sc01,t5229, 0 ,,
period1,sc01,t5230, 0 ,,
period1,sc01,t5231, 0 ,,
period1,sc01,t5232, 0 ,,
period1,sc01,t5233, 0 ,,
period1,sc01,t5234, 0 ,,
period1,sc01,t5235, 0 ,,
period1,sc01,t5236, 0 ,,
period1,sc01,t5237, 0 ,,
period1,sc01,t5238, 0 ,,
period1,sc01,t5239, 0 ,,
period1,sc01,t5240, 0 ,,
period1,sc01,t5241, 0 ,,
period1,sc01,t5242, 3.376650135 ,,
period1,sc01,t5243, 3.376650135 ,,
period1,sc01,t5244, 3.376650135 ,,
period1,sc01,t5245, 3.376650135 ,,
period1,sc01,t5246, 3.376650135 ,,
period1,sc01,t5247, 3.376650135 ,,
period1,sc01,t5248, 0 ,,
period1,sc01,t5249, 0 ,,
period1,sc01,t5250, 0 ,,
period1,sc01,t5251, 0 ,,
period1,sc01,t5252, 0 ,,
period1,sc01,t5253, 0 ,,
period1,sc01,t5254, 0 ,,
period1,sc01,t5255, 0 ,,
period1,sc01,t5256, 0 ,,
period1,sc01,t5257, 0 ,,
period1,sc01,t5258, 0 ,,
period1,sc01,t5259, 0 ,,
period1,sc01,t5260, 0 ,,
period1,sc01,t5261, 0 ,,
period1,sc01,t5262, 0 ,,
period1,sc01,t5263, 1.7221448895 ,,
period1,sc01,t5264, 1.7221448895 ,,
period1,sc01,t5265, 1.7221448895 ,,
period1,sc01,t5266, 1.7221448895 ,,
period1,sc01,t5267, 1.7221448895 ,,
period1,sc01,t5268, 1.7221448895 ,,
period1,sc01,t5269, 1.7221448895 ,,
period1,sc01,t5270, 1.7221448895 ,,
period1,sc01,t5271, 1.7221448895 ,,
period1,sc01,t5272, 1.7221448895 ,,
period1,sc01,t5273, 1.7221448895 ,,
period1,sc01,t5274, 0 ,,
period1,sc01,t5275, 0 ,,
period1,sc01,t5276, 0 ,,
period1,sc01,t5277, 0 ,,
period1,sc01,t5278, 0 ,,
period1,sc01,t5279, 0 ,,
period1,sc01,t5280, 0 ,,
period1,sc01,t5281, 0 ,,
period1,sc01,t5282, 0 ,,
period1,sc01,t5283, 0 ,,
period1,sc01,t5284, 0 ,,
period1,sc01,t5285, 0 ,,
period1,sc01,t5286, 0 ,,
period1,sc01,t5287, 0 ,,
period1,sc01,t5288, 2.191487952 ,,
period1,sc01,t5289, 2.191487952 ,,
period1,sc01,t5290, 2.191487952 ,,
period1,sc01,t5291, 2.191487952 ,,
period1,sc01,t5292, 2.191487952 ,,
period1,sc01,t5293, 2.191487952 ,,
period1,sc01,t5294, 2.191487952 ,,
period1,sc01,t5295, 2.191487952 ,,
period1,sc01,t5296, 2.191487952 ,,
period1,sc01,t5297, 0 ,,
period1,sc01,t5298, 0 ,,
period1,sc01,t5299, 0 ,,
period1,sc01,t5300, 0 ,,
period1,sc01,t5301, 0 ,,
period1,sc01,t5302, 0 ,,
period1,sc01,t5303, 0 ,,
period1,sc01,t5304, 0 ,,
period1,sc01,t5305, 0 ,,
period1,sc01,t5306, 0 ,,
period1,sc01,t5307, 0 ,,
period1,sc01,t5308, 0 ,,
period1,sc01,t5309, 0 ,,
period1,sc01,t5310, 0 ,,
period1,sc01,t5311, 0 ,,
period1,sc01,t5312, 0 ,,
period1,sc01,t5313, 0 ,,
period1,sc01,t5314, 1.554284169 ,,
period1,sc01,t5315, 1.554284169 ,,
period1,sc01,t5316, 1.554284169 ,,
period1,sc01,t5317, 1.554284169 ,,
period1,sc01,t5318, 1.554284169 ,,
period1,sc01,t5319, 0 ,,
period1,sc01,t5320, 0 ,,
period1,sc01,t5321, 0 ,,
period1,sc01,t5322, 0 ,,
period1,sc01,t5323, 0 ,,
period1,sc01,t5324, 0 ,,
period1,sc01,t5325, 0 ,,
period1,sc01,t5326, 0 ,,
period1,sc01,t5327, 0 ,,
period1,sc01,t5328, 0 ,,
period1,sc01,t5329, 0 ,,
period1,sc01,t5330, 0 ,,
period1,sc01,t5331, 0 ,,
period1,sc01,t5332, 0 ,,
period1,sc01,t5333, 0 ,,
period1,sc01,t5334, 0 ,,
period1,sc01,t5335, 0 ,,
period1,sc01,t5336, 1.5397316625 ,,
period1,sc01,t5337, 1.5397316625 ,,
period1,sc01,t5338, 1.5397316625 ,,
period1,sc01,t5339, 1.5397316625 ,,
period1,sc01,t5340, 1.5397316625 ,,
period1,sc01,t5341, 1.5397316625 ,,
period1,sc01,t5342, 1.5397316625 ,,
period1,sc01,t5343, 1.5397316625 ,,
period1,sc01,t5344, 1.5397316625 ,,
period1,sc01,t5345, 0 ,,
period1,sc01,t5346, 0 ,,
period1,sc01,t5347, 0 ,,
period1,sc01,t5348, 0 ,,
period1,sc01,t5349, 0 ,,
period1,sc01,t5350, 0 ,,
period1,sc01,t5351, 0 ,,
period1,sc01,t5352, 0 ,,
period1,sc01,t5353, 0 ,,
period1,sc01,t5354, 0 ,,
period1,sc01,t5355, 0 ,,
period1,sc01,t5356, 0 ,,
period1,sc01,t5357, 0 ,,
period1,sc01,t5358, 0 ,,
period1,sc01,t5359, 0 ,,
period1,sc01,t5360, 0.507345738 ,,
period1,sc01,t5361, 0.507345738 ,,
period1,sc01,t5362, 0.507345738 ,,
period1,sc01,t5363, 0.507345738 ,,
period1,sc01,t5364, 0.507345738 ,,
period1,sc01,t5365, 0.507345738 ,,
period1,sc01,t5366, 0.507345738 ,,
period1,sc01,t5367, 0.507345738 ,,
period1,sc01,t5368, 0 ,,
period1,sc01,t5369, 0 ,,
period1,sc01,t5370, 0 ,,
period1,sc01,t5371, 0 ,,
period1,sc01,t5372, 0 ,,
period1,sc01,t5373, 0 ,,
period1,sc01,t5374, 0 ,,
period1,sc01,t5375, 0 ,,
period1,sc01,t5376, 0 ,,
period1,sc01,t5377, 0 ,,
period1,sc01,t5378, 0 ,,
period1,sc01,t5379, 0 ,,
period1,sc01,t5380, 0 ,,
period1,sc01,t5381, 0 ,,
period1,sc01,t5382, 0 ,,
period1,sc01,t5383, 0 ,,
period1,sc01,t5384, 0 ,,
period1,sc01,t5385, 2.984166684 ,,
period1,sc01,t5386, 2.984166684 ,,
period1,sc01,t5387, 2.984166684 ,,
period1,sc01,t5388, 2.984166684 ,,
period1,sc01,t5389, 2.984166684 ,,
period1,sc01,t5390, 2.984166684 ,,
period1,sc01,t5391, 2.984166684 ,,
period1,sc01,t5392, 0 ,,
period1,sc01,t5393, 0 ,,
period1,sc01,t5394, 0 ,,
period1,sc01,t5395, 0 ,,
period1,sc01,t5396, 0 ,,
period1,sc01,t5397, 0 ,,
period1,sc01,t5398, 0 ,,
period1,sc01,t5399, 0 ,,
period1,sc01,t5400, 0 ,,
period1,sc01,t5401, 0 ,,
period1,sc01,t5402, 0 ,,
period1,sc01,t5403, 0 ,,
period1,sc01,t5404, 0 ,,
period1,sc01,t5405, 0 ,,
period1,sc01,t5406, 0 ,,
period1,sc01,t5407, 0 ,,
period1,sc01,t5408, 0 ,,
period1,sc01,t5409, 0 ,,
period1,sc01,t5410, 1.798125387 ,,
period1,sc01,t5411, 1.798125387 ,,
period1,sc01,t5412, 1.798125387 ,,
period1,sc01,t5413, 1.798125387 ,,
period1,sc01,t5414, 1.798125387 ,,
period1,sc01,t5415, 1.798125387 ,,
period1,sc01,t5416, 1.798125387 ,,
period1,sc01,t5417, 0 ,,
period1,sc01,t5418, 0 ,,
period1,sc01,t5419, 0 ,,
period1,sc01,t5420, 0 ,,
period1,sc01,t5421, 0 ,,
period1,sc01,t5422, 0 ,,
period1,sc01,t5423, 0 ,,
period1,sc01,t5424, 0 ,,
period1,sc01,t5425, 0 ,,
period1,sc01,t5426, 0 ,,
period1,sc01,t5427, 0 ,,
period1,sc01,t5428, 0 ,,
period1,sc01,t5429, 0 ,,
period1,sc01,t5430, 0 ,,
period1,sc01,t5431, 0 ,,
period1,sc01,t5432, 0 ,,
period1,sc01,t5433, 0 ,,
period1,sc01,t5434, 3.5645992305 ,,
period1,sc01,t5435, 3.5645992305 ,,
period1,sc01,t5436, 3.5645992305 ,,
period1,sc01,t5437, 3.5645992305 ,,
period1,sc01,t5438, 3.5645992305 ,,
period1,sc01,t5439, 3.5645992305 ,,
period1,sc01,t5440, 3.5645992305 ,,
period1,sc01,t5441, 0 ,,
period1,sc01,t5442, 0 ,,
period1,sc01,t5443, 0 ,,
period1,sc01,t5444, 0 ,,
period1,sc01,t5445, 0 ,,
period1,sc01,t5446, 0 ,,
period1,sc01,t5447, 0 ,,
period1,sc01,t5448, 0 ,,
period1,sc01,t5449, 0 ,,
period1,sc01,t5450, 0 ,,
period1,sc01,t5451, 0 ,,
period1,sc01,t5452, 0 ,,
period1,sc01,t5453, 0 ,,
period1,sc01,t5454, 0 ,,
period1,sc01,t5455, 0.6798800175 ,,
period1,sc01,t5456, 0.6798800175 ,,
period1,sc01,t5457, 0.6798800175 ,,
period1,sc01,t5458, 0.6798800175 ,,
period1,sc01,t5459, 0.6798800175 ,,
period1,sc01,t5460, 0.6798800175 ,,
period1,sc01,t5461, 0.6798800175 ,,
period1,sc01,t5462, 0.6798800175 ,,
period1,sc01,t5463, 0.6798800175 ,,
period1,sc01,t5464, 0.6798800175 ,,
period1,sc01,t5465, 0.6798800175 ,,
period1,sc01,t5466, 0 ,,
period1,sc01,t5467, 0 ,,
period1,sc01,t5468, 0 ,,
period1,sc01,t5469, 0 ,,
period1,sc01,t5470, 0 ,,
period1,sc01,t5471, 0 ,,
period1,sc01,t5472, 0 ,,
period1,sc01,t5473, 0 ,,
period1,sc01,t5474, 0 ,,
period1,sc01,t5475, 0 ,,
period1,sc01,t5476, 0 ,,
period1,sc01,t5477, 0 ,,
period1,sc01,t5478, 0 ,,
period1,sc01,t5479, 0 ,,
period1,sc01,t5480, 0 ,,
period1,sc01,t5481, 1.7382484845 ,,
period1,sc01,t5482, 1.7382484845 ,,
period1,sc01,t5483, 1.7382484845 ,,
period1,sc01,t5484, 1.7382484845 ,,
period1,sc01,t5485, 1.7382484845 ,,
period1,sc01,t5486, 1.7382484845 ,,
period1,sc01,t5487, 1.7382484845 ,,
period1,sc01,t5488, 0 ,,
period1,sc01,t5489, 0 ,,
period1,sc01,t5490, 0 ,,
period1,sc01,t5491, 0 ,,
period1,sc01,t5492, 0 ,,
period1,sc01,t5493, 0 ,,
period1,sc01,t5494, 0 ,,
period1,sc01,t5495, 0 ,,
period1,sc01,t5496, 0 ,,
period1,sc01,t5497, 0 ,,
period1,sc01,t5498, 0 ,,
period1,sc01,t5499, 0 ,,
period1,sc01,t5500, 0 ,,
period1,sc01,t5501, 0 ,,
period1,sc01,t5502, 0 ,,
period1,sc01,t5503, 0 ,,
period1,sc01,t5504, 0 ,,
period1,sc01,t5505, 2.024877813 ,,
period1,sc01,t5506, 2.024877813 ,,
period1,sc01,t5507, 2.024877813 ,,
period1,sc01,t5508, 2.024877813 ,,
period1,sc01,t5509, 2.024877813 ,,
period1,sc01,t5510, 2.024877813 ,,
period1,sc01,t5511, 2.024877813 ,,
period1,sc01,t5512, 2.024877813 ,,
period1,sc01,t5513, 0 ,,
period1,sc01,t5514, 0 ,,
period1,sc01,t5515, 0 ,,
period1,sc01,t5516, 0 ,,
period1,sc01,t5517, 0 ,,
period1,sc01,t5518, 0 ,,
period1,sc01,t5519, 0 ,,
period1,sc01,t5520, 0 ,,
period1,sc01,t5521, 0 ,,
period1,sc01,t5522, 0 ,,
period1,sc01,t5523, 0 ,,
period1,sc01,t5524, 0 ,,
period1,sc01,t5525, 0 ,,
period1,sc01,t5526, 0 ,,
period1,sc01,t5527, 1.439936772 ,,
period1,sc01,t5528, 1.439936772 ,,
period1,sc01,t5529, 1.439936772 ,,
period1,sc01,t5530, 1.439936772 ,,
period1,sc01,t5531, 1.439936772 ,,
period1,sc01,t5532, 1.439936772 ,,
period1,sc01,t5533, 1.439936772 ,,
period1,sc01,t5534, 1.439936772 ,,
period1,sc01,t5535, 1.439936772 ,,
period1,sc01,t5536, 1.439936772 ,,
period1,sc01,t5537, 0 ,,
period1,sc01,t5538, 0 ,,
period1,sc01,t5539, 0 ,,
period1,sc01,t5540, 0 ,,
period1,sc01,t5541, 0 ,,
period1,sc01,t5542, 0 ,,
period1,sc01,t5543, 0 ,,
period1,sc01,t5544, 0 ,,
period1,sc01,t5545, 0 ,,
period1,sc01,t5546, 0 ,,
period1,sc01,t5547, 0 ,,
period1,sc01,t5548, 0 ,,
period1,sc01,t5549, 0 ,,
period1,sc01,t5550, 0 ,,
period1,sc01,t5551, 0 ,,
period1,sc01,t5552, 0 ,,
period1,sc01,t5553, 1.101611034 ,,
period1,sc01,t5554, 1.101611034 ,,
period1,sc01,t5555, 1.101611034 ,,
period1,sc01,t5556, 1.101611034 ,,
period1,sc01,t5557, 1.101611034 ,,
period1,sc01,t5558, 1.101611034 ,,
period1,sc01,t5559, 1.101611034 ,,
period1,sc01,t5560, 1.101611034 ,,
period1,sc01,t5561, 0 ,,
period1,sc01,t5562, 0 ,,
period1,sc01,t5563, 0 ,,
period1,sc01,t5564, 0 ,,
period1,sc01,t5565, 0 ,,
period1,sc01,t5566, 0 ,,
period1,sc01,t5567, 0 ,,
period1,sc01,t5568, 0 ,,
period1,sc01,t5569, 0 ,,
period1,sc01,t5570, 0 ,,
period1,sc01,t5571, 0 ,,
period1,sc01,t5572, 0 ,,
period1,sc01,t5573, 0 ,,
period1,sc01,t5574, 0 ,,
period1,sc01,t5575, 0 ,,
period1,sc01,t5576, 0.3729017715 ,,
period1,sc01,t5577, 0.3729017715 ,,
period1,sc01,t5578, 0.3729017715 ,,
period1,sc01,t5579, 0.3729017715 ,,
period1,sc01,t5580, 0.3729017715 ,,
period1,sc01,t5581, 0.3729017715 ,,
period1,sc01,t5582, 0.3729017715 ,,
period1,sc01,t5583, 0.3729017715 ,,
period1,sc01,t5584, 0.3729017715 ,,
period1,sc01,t5585, 0.3729017715 ,,
period1,sc01,t5586, 0 ,,
period1,sc01,t5587, 0 ,,
period1,sc01,t5588, 0 ,,
period1,sc01,t5589, 0 ,,
period1,sc01,t5590, 0 ,,
period1,sc01,t5591, 0 ,,
period1,sc01,t5592, 0 ,,
period1,sc01,t5593, 0 ,,
period1,sc01,t5594, 0 ,,
period1,sc01,t5595, 0 ,,
period1,sc01,t5596, 0 ,,
period1,sc01,t5597, 0 ,,
period1,sc01,t5598, 0 ,,
period1,sc01,t5599, 0 ,,
period1,sc01,t5600, 0.6241618725 ,,
period1,sc01,t5601, 0.6241618725 ,,
period1,sc01,t5602, 0.6241618725 ,,
period1,sc01,t5603, 0.6241618725 ,,
period1,sc01,t5604, 0.6241618725 ,,
period1,sc01,t5605, 0.6241618725 ,,
period1,sc01,t5606, 0.6241618725 ,,
period1,sc01,t5607, 0.6241618725 ,,
period1,sc01,t5608, 0.6241618725 ,,
period1,sc01,t5609, 0.6241618725 ,,
period1,sc01,t5610, 0 ,,
period1,sc01,t5611, 0 ,,
period1,sc01,t5612, 0 ,,
period1,sc01,t5613, 0 ,,
period1,sc01,t5614, 0 ,,
period1,sc01,t5615, 0 ,,
period1,sc01,t5616, 0 ,,
period1,sc01,t5617, 0 ,,
period1,sc01,t5618, 0 ,,
period1,sc01,t5619, 0 ,,
period1,sc01,t5620, 0 ,,
period1,sc01,t5621, 0 ,,
period1,sc01,t5622, 0 ,,
period1,sc01,t5623, 0 ,,
period1,sc01,t5624, 2.371064733 ,,
period1,sc01,t5625, 2.371064733 ,,
period1,sc01,t5626, 2.371064733 ,,
period1,sc01,t5627, 2.371064733 ,,
period1,sc01,t5628, 2.371064733 ,,
period1,sc01,t5629, 2.371064733 ,,
period1,sc01,t5630, 2.371064733 ,,
period1,sc01,t5631, 2.371064733 ,,
period1,sc01,t5632, 2.371064733 ,,
period1,sc01,t5633, 0 ,,
period1,sc01,t5634, 0 ,,
period1,sc01,t5635, 0 ,,
period1,sc01,t5636, 0 ,,
period1,sc01,t5637, 0 ,,
period1,sc01,t5638, 0 ,,
period1,sc01,t5639, 0 ,,
period1,sc01,t5640, 0 ,,
period1,sc01,t5641, 0 ,,
period1,sc01,t5642, 0 ,,
period1,sc01,t5643, 0 ,,
period1,sc01,t5644, 0 ,,
period1,sc01,t5645, 0 ,,
period1,sc01,t5646, 0 ,,
period1,sc01,t5647, 0 ,,
period1,sc01,t5648, 0 ,,
period1,sc01,t5649, 0 ,,
period1,sc01,t5650, 2.0015964555 ,,
period1,sc01,t5651, 2.0015964555 ,,
period1,sc01,t5652, 2.0015964555 ,,
period1,sc01,t5653, 2.0015964555 ,,
period1,sc01,t5654, 2.0015964555 ,,
period1,sc01,t5655, 2.0015964555 ,,
period1,sc01,t5656, 2.0015964555 ,,
period1,sc01,t5657, 0 ,,
period1,sc01,t5658, 0 ,,
period1,sc01,t5659, 0 ,,
period1,sc01,t5660, 0 ,,
period1,sc01,t5661, 0 ,,
period1,sc01,t5662, 0 ,,
period1,sc01,t5663, 0 ,,
period1,sc01,t5664, 0 ,,
period1,sc01,t5665, 0 ,,
period1,sc01,t5666, 0 ,,
period1,sc01,t5667, 0 ,,
period1,sc01,t5668, 0 ,,
period1,sc01,t5669, 0 ,,
period1,sc01,t5670, 0 ,,
period1,sc01,t5671, 0 ,,
period1,sc01,t5672, 0.957279393 ,,
period1,sc01,t5673, 0.957279393 ,,
period1,sc01,t5674, 0.957279393 ,,
period1,sc01,t5675, 0.957279393 ,,
period1,sc01,t5676, 0.957279393 ,,
period1,sc01,t5677, 0.957279393 ,,
period1,sc01,t5678, 0.957279393 ,,
period1,sc01,t5679, 0.957279393 ,,
period1,sc01,t5680, 0.957279393 ,,
period1,sc01,t5681, 0 ,,
period1,sc01,t5682, 0 ,,
period1,sc01,t5683, 0 ,,
period1,sc01,t5684, 0 ,,
period1,sc01,t5685, 0 ,,
period1,sc01,t5686, 0 ,,
period1,sc01,t5687, 0 ,,
period1,sc01,t5688, 0 ,,
period1,sc01,t5689, 0 ,,
period1,sc01,t5690, 0 ,,
period1,sc01,t5691, 0 ,,
period1,sc01,t5692, 0 ,,
period1,sc01,t5693, 0 ,,
period1,sc01,t5694, 0 ,,
period1,sc01,t5695, 0 ,,
period1,sc01,t5696, 1.487571231 ,,
period1,sc01,t5697, 1.487571231 ,,
period1,sc01,t5698, 1.487571231 ,,
period1,sc01,t5699, 1.487571231 ,,
period1,sc01,t5700, 1.487571231 ,,
period1,sc01,t5701, 1.487571231 ,,
period1,sc01,t5702, 1.487571231 ,,
period1,sc01,t5703, 1.487571231 ,,
period1,sc01,t5704, 1.487571231 ,,
period1,sc01,t5705, 1.487571231 ,,
period1,sc01,t5706, 0 ,,
